Datum:08.05.2019
Uhrzeit:11:49:39
Wavelength	Sample	Monitor	Ibias
300.0000000000	0.0057930000	0.0047260000	0.0413643541
400.0000000000	0.1959000000	0.1196200000	0.0413843417
500.0000000000	0.0270000000	0.0180000000	0.0413643541
600.0000000000	0.0620000000	0.0299500000	0.0413643541
700.0000000000	0.0854000000	0.0838700000	0.0413643541
800.0000000000	0.0742700000	0.1285400000	0.0413643541
900.0000000000	0.0920400000	0.1971500000	0.0413643541
1000.0000000000	0.1031000000	0.2901000000	0.0413643541
1100.0000000000	0.0403200000	0.3204000000	0.0413543603
1200.0000000000	0.0005072000	0.3105000000	0.0413443665
