Datum:08.05.2019
Uhrzeit:13:37:08
Wavelength	Sample	Monitor	Ibias
300.0000000000	0.0033840000	0.0030960000	0.0424736663
400.0000000000	0.1091000000	0.0749100000	0.0424936539
500.0000000000	0.0269950000	0.0181500000	0.0425236353
600.0000000000	0.0620300000	0.0301100000	0.0425236353
700.0000000000	0.0865400000	0.0836500000	0.0425336291
800.0000000000	0.0766000000	0.1286200000	0.0425236353
900.0000000000	0.0937600000	0.1960000000	0.0425236353
1000.0000000000	0.1044000000	0.2889000000	0.0424936539
1100.0000000000	0.0374100000	0.3194500000	0.0425236353
1200.0000000000	0.0004513000	0.3097000000	0.0425636106
