Datum:08.05.2019
Uhrzeit:13:42:12
Wavelength	Sample	Monitor	Ibias
300.0000000000	0.0038930000	0.0035060000	0.0425636106
400.0000000000	0.1131600000	0.0772500000	0.0425835982
500.0000000000	0.0269250000	0.0181700000	0.0425835982
600.0000000000	0.0621000000	0.0301300000	0.0425835982
700.0000000000	0.0864800000	0.0836400000	0.0425835982
800.0000000000	0.0765200000	0.1285800000	0.0425736044
900.0000000000	0.0937000000	0.1958500000	0.0425835982
1000.0000000000	0.1043600000	0.2888000000	0.0425835982
1100.0000000000	0.0374000000	0.3193500000	0.0425736044
1200.0000000000	0.0004670000	0.3097000000	0.0425636106
