918,0.591,2.73E+18,693.91
919,0.7366,3.41E+18,694.57
920,0.742,3.44E+18,695.31
921,0.7782,3.61E+18,696.07
922,0.6982,3.24E+18,696.81
923,0.7429,3.45E+18,697.53
924,0.7194,3.35E+18,698.26
925,0.709,3.30E+18,698.98
926,0.7013,3.27E+18,699.68
927,0.7851,3.66E+18,700.43
928,0.588,2.75E+18,701.11
929,0.5497,2.57E+18,701.68
930,0.4308,2.02E+18,702.17
931,0.408,1.91E+18,702.59
932,0.3,1.41E+18,702.95
933,0.2477,1.16E+18,703.22
934,0.1434,6.74E+17,703.41
935,0.2501,1.18E+18,703.61
936,0.161,7.58E+17,703.82
937,0.1629,7.68E+17,703.98
938,0.2,9.44E+17,704.16
939,0.3977,1.88E+18,704.46
940,0.4704,2.23E+18,704.89
941,0.3709,1.76E+18,705.31
942,0.4041,1.92E+18,705.7
943,0.2775,1.32E+18,706.04
944,0.285,1.35E+18,706.32
945,0.3671,1.75E+18,706.65
946,0.194,9.24E+17,706.93
947,0.37,1.76E+18,707.21
948,0.2734,1.31E+18,707.53
949,0.4925,2.35E+18,707.92
950,0.1468,7.02E+17,708.24
951,0.4824,2.31E+18,708.55
952,0.2681,1.29E+18,708.93
953,0.3426,1.64E+18,709.23
954,0.4229,2.03E+18,709.61
955,0.3402,1.64E+18,710
956,0.3273,1.58E+18,710.33
957,0.2699,1.30E+18,710.63
958,0.4597,2.22E+18,710.99
959,0.3728,1.80E+18,711.41
960,0.4194,2.03E+18,711.81
961,0.4599,2.23E+18,712.25
962,0.4405,2.13E+18,712.7
963,0.5036,2.44E+18,713.17
964,0.4573,2.22E+18,713.65
965,0.5023,2.44E+18,714.13
966,0.5013,2.44E+18,714.63
967,0.5009,2.44E+18,715.13
968,0.6502,3.17E+18,715.71
969,0.6842,3.34E+18,716.37
970,0.6328,3.09E+18,717.03
971,0.7119,3.48E+18,717.7
972,0.6857,3.36E+18,718.4
973,0.6047,2.96E+18,719.05
974,0.5736,2.81E+18,719.64
975,0.5882,2.89E+18,720.22
976,0.5703,2.80E+18,720.8
977,0.6368,3.13E+18,721.4
978,0.6133,3.02E+18,722.03
979,0.6363,3.14E+18,722.65
980,0.6029,2.97E+18,723.27
981,0.7113,3.51E+18,723.93
982,0.6902,3.41E+18,724.63
983,0.6667,3.30E+18,725.31
984,0.7352,3.64E+18,726.01
985,0.6862,3.40E+18,726.72
986,0.7487,3.72E+18,727.44
987,0.7371,3.66E+18,728.18
988,0.7325,3.64E+18,728.91
989,0.7469,3.72E+18,729.65
990,0.7301,3.64E+18,730.39
991,0.7514,3.75E+18,731.13
992,0.7488,3.74E+18,731.88
993,0.7351,3.68E+18,732.62
994,0.7519,3.76E+18,733.37
995,0.7496,3.76E+18,734.12
996,0.7467,3.74E+18,734.87
997,0.7376,3.70E+18,735.61
998,0.7367,3.70E+18,736.35
999,0.7364,3.70E+18,737.08
1000,0.7332,3.69E+18,737.82
1001,0.7423,3.74E+18,738.56
1002,0.7259,3.66E+18,739.29
1003,0.7323,3.70E+18,740.02
1004,0.7213,3.65E+18,740.75
1005,0.6798,3.44E+18,741.45
1006,0.7105,3.60E+18,742.14
1007,0.7254,3.68E+18,742.86
1008,0.7247,3.68E+18,743.58
1009,0.7176,3.65E+18,744.3
1010,0.7171,3.65E+18,745.02
1011,0.7207,3.67E+18,745.74
1012,0.7167,3.65E+18,746.46
1013,0.7155,3.65E+18,747.18
1014,0.7186,3.67E+18,747.89
1015,0.7061,3.61E+18,748.61
1016,0.7092,3.63E+18,749.31
1017,0.7013,3.59E+18,750.02
1018,0.7121,3.65E+18,750.72
1019,0.6868,3.52E+18,751.42
1020,0.6969,3.58E+18,752.12
1021,0.6997,3.60E+18,752.81
1022,0.6877,3.54E+18,753.51
1023,0.6931,3.57E+18,754.2
1024,0.6886,3.55E+18,754.89
1025,0.6955,3.59E+18,755.58
1026,0.6943,3.59E+18,756.28
1027,0.691,3.57E+18,756.97
1028,0.6918,3.58E+18,757.66
1029,0.6843,3.55E+18,758.35
1030,0.6885,3.57E+18,759.04
1031,0.6854,3.56E+18,759.72
1032,0.6859,3.56E+18,760.41
1033,0.6742,3.51E+18,761.09
1034,0.6782,3.53E+18,761.76
1035,0.6804,3.55E+18,762.44
1036,0.68,3.55E+18,763.12
1037,0.673,3.51E+18,763.8
1038,0.6698,3.50E+18,764.47
1039,0.6744,3.53E+18,765.14
1040,0.6698,3.51E+18,765.82
1041,0.6698,3.51E+18,766.49
1042,0.6701,3.52E+18,767.16
1043,0.6633,3.48E+18,767.82
1044,0.6664,3.50E+18,768.49
1045,0.6626,3.49E+18,769.15
1046,0.6453,3.40E+18,769.81
1047,0.655,3.45E+18,770.46
1048,0.6608,3.49E+18,771.11
1049,0.657,3.47E+18,771.77
1050,0.6527,3.45E+18,772.43
1051,0.6533,3.46E+18,773.08
1052,0.6493,3.44E+18,773.73
1053,0.6473,3.43E+18,774.38
1054,0.6446,3.42E+18,775.03
1055,0.6466,3.43E+18,775.67
1056,0.6445,3.43E+18,776.32
1057,0.643,3.42E+18,776.96
1058,0.6363,3.39E+18,777.6
1059,0.617,3.29E+18,778.23
1060,0.634,3.38E+18,778.85
1061,0.6194,3.31E+18,779.48
1062,0.6308,3.37E+18,780.1
1063,0.6206,3.32E+18,780.73
1064,0.6301,3.38E+18,781.36
1065,0.6273,3.36E+18,781.98
1066,0.6153,3.30E+18,782.61
1067,0.6185,3.32E+18,783.22
1068,0.6176,3.32E+18,783.84
1069,0.5846,3.15E+18,784.44
1070,0.6029,3.25E+18,785.03
1071,0.6148,3.32E+18,785.64
1072,0.6136,3.31E+18,786.26
1073,0.6019,3.25E+18,786.87
1074,0.6198,3.35E+18,787.48
1075,0.5908,3.20E+18,788.08
1076,0.6129,3.32E+18,788.68
1077,0.6026,3.27E+18,789.29
1078,0.6015,3.26E+18,789.89
1079,0.603,3.28E+18,790.5
1080,0.5955,3.24E+18,791.1
1081,0.5791,3.15E+18,791.68
1082,0.5877,3.20E+18,792.27
1083,0.5964,3.25E+18,792.86
1084,0.5768,3.15E+18,793.44
1085,0.5916,3.23E+18,794.03
1086,0.5525,3.02E+18,794.6
1087,0.5653,3.09E+18,795.16
1088,0.5914,3.24E+18,795.74
1089,0.5775,3.17E+18,796.32
1090,0.5541,3.04E+18,796.89
1091,0.5866,3.22E+18,797.46
1092,0.5796,3.19E+18,798.04
1093,0.5091,2.80E+18,798.59
1094,0.5381,2.96E+18,799.11
1095,0.5192,2.86E+18,799.64
1096,0.5018,2.77E+18,800.15
1097,0.5768,3.19E+18,800.69
1098,0.5015,2.77E+18,801.23
1099,0.5062,2.80E+18,801.73
1100,0.4844,2.68E+18,802.23
1101,0.4955,2.75E+18,802.72
1102,0.4675,2.59E+18,803.2
1103,0.465,2.58E+18,803.66
1104,0.4663,2.59E+18,804.13
1105,0.505,2.81E+18,804.62
1106,0.3968,2.21E+18,805.07
1107,0.4816,2.68E+18,805.51
1108,0.4144,2.31E+18,805.95
1109,0.4116,2.30E+18,806.37
1110,0.4776,2.67E+18,806.81
1111,0.3306,1.85E+18,807.22
1112,0.4124,2.31E+18,807.59
1113,0.2677,1.50E+18,807.93
1114,0.299,1.68E+18,808.21
1115,0.2491,1.40E+18,808.48
1116,0.2008,1.13E+18,808.71
1117,0.0794,4.46E+17,808.85
1118,0.2169,1.22E+18,809
1119,0.1128,6.36E+17,809.16
1120,0.1415,7.98E+17,809.29
1121,0.1853,1.05E+18,809.45
1122,0.0814,4.60E+17,809.59
1123,0.1278,7.23E+17,809.69
1124,0.1084,6.13E+17,809.81
1125,0.1439,8.15E+17,809.93
1126,0.0514,2.92E+17,810.03
1127,0.1568,8.90E+17,810.14
1128,0.0989,5.62E+17,810.26
1129,0.1056,6.00E+17,810.37
1130,0.0704,4.00E+17,810.45
1131,0.2947,1.68E+18,810.64
1132,0.2334,1.33E+18,810.9
1133,0.1529,8.72E+17,811.09
1134,0.0416,2.38E+17,811.19
1135,0.0154,8.81E+16,811.22
1136,0.1284,7.34E+17,811.29
1137,0.287,1.64E+18,811.5
1138,0.2027,1.16E+18,811.74
1139,0.2976,1.71E+18,811.99
1140,0.2552,1.47E+18,812.27
1141,0.1928,1.11E+18,812.5
1142,0.2241,1.29E+18,812.7
1143,0.3109,1.79E+18,812.97
1144,0.1129,6.50E+17,813.18
1145,0.1456,8.39E+17,813.31
1146,0.1572,9.07E+17,813.46
1147,0.059,3.41E+17,813.57
1148,0.2703,1.56E+18,813.74
1149,0.2179,1.26E+18,813.98
1150,0.1213,7.02E+17,814.15
1151,0.2028,1.18E+18,814.31
1152,0.2469,1.43E+18,814.54
1153,0.2374,1.38E+18,814.78
1154,0.1421,8.25E+17,814.97
1155,0.3123,1.82E+18,815.2
1156,0.2801,1.63E+18,815.49
1157,0.3137,1.83E+18,815.79
1158,0.3108,1.81E+18,816.1
1159,0.336,1.96E+18,816.43
1160,0.2856,1.67E+18,816.74
1161,0.3465,2.03E+18,817.05
1162,0.349,2.04E+18,817.4
1163,0.4672,2.74E+18,817.81
1164,0.4007,2.35E+18,818.24
1165,0.3875,2.27E+18,818.64
1166,0.3739,2.19E+18,819.02
1167,0.4088,2.40E+18,819.41
1168,0.4183,2.46E+18,819.82
1169,0.4219,2.48E+18,820.24
1170,0.4574,2.69E+18,820.68
1171,0.447,2.64E+18,821.13
1172,0.4535,2.68E+18,821.58
1173,0.4551,2.69E+18,822.04
1174,0.3359,1.99E+18,822.43
1175,0.4511,2.67E+18,822.83
1176,0.4754,2.81E+18,823.29
1177,0.471,2.79E+18,823.76
1178,0.359,2.13E+18,824.18
1179,0.4823,2.86E+18,824.6
1180,0.4394,2.61E+18,825.06
1181,0.4538,2.70E+18,825.51
1182,0.3222,1.92E+18,825.89
1183,0.4374,2.61E+18,826.27
1184,0.4186,2.50E+18,826.7
1185,0.4062,2.42E+18,827.11
1186,0.4758,2.84E+18,827.56
1187,0.4544,2.72E+18,828.02
1188,0.3341,2.00E+18,828.42
1189,0.4145,2.48E+18,828.79
1190,0.461,2.76E+18,829.23
1191,0.4453,2.67E+18,829.68
1192,0.472,2.83E+18,830.14
1193,0.453,2.72E+18,830.6
1194,0.4675,2.81E+18,831.06
1195,0.4457,2.68E+18,831.52
1196,0.4301,2.59E+18,831.96
1197,0.4758,2.87E+18,832.41
1198,0.4327,2.61E+18,832.86
1199,0.3638,2.20E+18,833.26
1200,0.447,2.70E+18,833.67
1201,0.4358,2.64E+18,834.11
1202,0.4359,2.64E+18,834.54
1203,0.4328,2.62E+18,834.98
1204,0.3614,2.19E+18,835.38
1205,0.4357,2.64E+18,835.77
1206,0.4795,2.91E+18,836.23
1207,0.4286,2.60E+18,836.69
1208,0.4322,2.63E+18,837.12
1209,0.4131,2.51E+18,837.54
1210,0.452,2.75E+18,837.97
1211,0.4211,2.57E+18,838.41
1212,0.4237,2.59E+18,838.83
1213,0.4682,2.86E+18,839.28
1214,0.4328,2.65E+18,839.73
1215,0.4266,2.61E+18,840.16
1216,0.465,2.85E+18,840.6
1217,0.454,2.78E+18,841.06
1218,0.458,2.81E+18,841.52
1219,0.4453,2.73E+18,841.97
1220,0.4567,2.81E+18,842.42
1221,0.464,2.85E+18,842.88
1222,0.4501,2.77E+18,843.34
1223,0.4428,2.73E+18,843.78
1224,0.4468,2.75E+18,844.23
1225,0.461,2.84E+18,844.68
1226,0.4668,2.88E+18,845.15
1227,0.4318,2.67E+18,845.6
1228,0.4652,2.88E+18,846.04
1229,0.4659,2.88E+18,846.51
1230,0.4587,2.84E+18,846.97
1231,0.4707,2.92E+18,847.44
1232,0.465,2.88E+18,847.91
1233,0.4527,2.81E+18,848.36
1234,0.4688,2.91E+18,848.82
1235,0.4637,2.88E+18,849.29
1236,0.4677,2.91E+18,849.76
1237,0.462,2.88E+18,850.22
1238,0.4666,2.91E+18,850.69
1239,0.4614,2.88E+18,851.15
1240,0.4594,2.87E+18,851.61
1241,0.4606,2.88E+18,852.07
1242,0.4611,2.88E+18,852.53
1243,0.4562,2.86E+18,852.99
1244,0.454,2.84E+18,853.44
1245,0.4552,2.85E+18,853.9
1246,0.4581,2.87E+18,854.36
1247,0.4561,2.86E+18,854.81
1248,0.4573,2.87E+18,855.27
1249,0.4583,2.88E+18,855.73
1250,0.4557,2.87E+18,856.18
1251,0.4513,2.84E+18,856.64
1252,0.4497,2.83E+18,857.09
1253,0.4464,2.82E+18,857.54
1254,0.4423,2.79E+18,857.98
1255,0.4494,2.84E+18,858.43
1256,0.439,2.78E+18,858.87
1257,0.4341,2.75E+18,859.31
1258,0.4437,2.81E+18,859.75
1259,0.426,2.70E+18,860.18
1260,0.4298,2.73E+18,860.61
1261,0.4103,2.60E+18,861.03
1262,0.3945,2.51E+18,861.43
1263,0.399,2.54E+18,861.83
1264,0.3704,2.36E+18,862.21
1265,0.3946,2.51E+18,862.6
1266,0.3842,2.45E+18,862.99
1267,0.3871,2.47E+18,863.37
1268,0.3694,2.36E+18,863.75
1269,0.2458,1.57E+18,864.06
1270,0.3863,2.47E+18,864.37
1271,0.4071,2.61E+18,864.77
1272,0.4076,2.61E+18,865.18
1273,0.4051,2.60E+18,865.58
1274,0.405,2.60E+18,865.99
1275,0.4111,2.64E+18,866.4
1276,0.4157,2.67E+18,866.81
1277,0.4188,2.69E+18,867.23
1278,0.4264,2.74E+18,867.65
1279,0.4233,2.73E+18,868.07
1280,0.4208,2.71E+18,868.5
1281,0.4122,2.66E+18,868.91
1282,0.372,2.40E+18,869.3
1283,0.4061,2.62E+18,869.69
1284,0.4196,2.71E+18,870.11
1285,0.4228,2.74E+18,870.53
1286,0.4259,2.76E+18,870.95
1287,0.4209,2.73E+18,871.38
1288,0.4187,2.72E+18,871.8
1289,0.4082,2.65E+18,872.21
1290,0.4117,2.67E+18,872.62
1291,0.4166,2.71E+18,873.03
1292,0.395,2.57E+18,873.44
1293,0.4114,2.68E+18,873.84
1294,0.403,2.63E+18,874.25
1295,0.404,2.63E+18,874.65
1296,0.3884,2.53E+18,875.05
1297,0.3702,2.42E+18,875.43
1298,0.3907,2.55E+18,875.81
1299,0.4073,2.66E+18,876.21
1300,0.3521,2.30E+18,876.59
1301,0.3612,2.37E+18,876.94
1302,0.3907,2.56E+18,877.32
1303,0.3452,2.26E+18,877.69
1304,0.2997,1.97E+18,878.01
1305,0.3827,2.51E+18,878.35
1306,0.3834,2.52E+18,878.73
1307,0.3051,2.01E+18,879.08
1308,0.346,2.28E+18,879.4
1309,0.383,2.52E+18,879.77
1310,0.3003,1.98E+18,880.11
1311,0.3327,2.20E+18,880.43
1312,0.3324,2.20E+18,880.76
1313,0.3126,2.07E+18,881.08
1314,0.2875,1.90E+18,881.38
1315,0.285,1.89E+18,881.67
1316,0.3232,2.14E+18,881.97
1317,0.3113,2.06E+18,882.29
1318,0.3323,2.21E+18,882.61
1319,0.2678,1.78E+18,882.91
1320,0.258,1.71E+18,883.17
1321,0.2978,1.98E+18,883.45
1322,0.3013,2.01E+18,883.75
1323,0.2321,1.55E+18,884.02
1324,0.2617,1.74E+18,884.27
1325,0.3213,2.14E+18,884.56
1326,0.2797,1.87E+18,884.86
1327,0.2655,1.77E+18,885.13
1328,0.2338,1.56E+18,885.38
1329,0.1771,1.19E+18,885.59
1330,0.2286,1.53E+18,885.79
1331,0.1444,9.67E+17,885.97
1332,0.1454,9.75E+17,886.12
1333,0.2025,1.36E+18,886.29
1334,0.1688,1.13E+18,886.48
1335,0.2305,1.55E+18,886.68
1336,0.1829,1.23E+18,886.89
1337,0.1641,1.10E+18,887.06
1338,0.1775,1.20E+18,887.23
1339,0.1763,1.19E+18,887.41
1340,0.1678,1.13E+18,887.58
1341,0.1699,1.15E+18,887.75
1342,0.1775,1.20E+18,887.92
1343,0.1267,8.57E+17,888.07
1344,0.0754,5.10E+17,888.17
1345,0.1087,7.36E+17,888.27
1346,0.058,3.93E+17,888.35
1347,0.0599,4.07E+17,888.41
1348,0.0047,3.21E+16,888.44
1349,0.0161,1.09E+17,888.45
1350,0.016,1.09E+17,888.47
1351,0.0046,3.14E+16,888.48
1352,0.0015,1.03E+16,888.48
1353,0.0001,6.53E+14,888.48
1354,0.0003,1.97E+15,888.48
1355,0,2.45E+13,888.48
1356,0,3.27E+14,888.48
1357,0.0001,4.89E+14,888.48
1358,0,2.86E+13,888.48
1359,0,5.01E+12,888.48
1360,0,1.46E+13,888.48
1361,0,3.29E+10,888.48
1362,0,1.24E+08,888.48
1363,0,2.16E+13,888.48
1364,0,9.30E+12,888.48
1365,0,6.22E+07,888.48
1366,0,8.77E+13,888.48
1367,0,3.42E+13,888.48
1368,0,1.02E+06,888.48
1369,0,3.55E+12,888.48
1370,0,2.01E+12,888.48
1371,0,1.36E+11,888.48
1372,0,1.89E+13,888.48
1373,0,3.06E+14,888.48
1374,0.0002,1.24E+15,888.48
1375,0.0003,2.23E+15,888.48
1376,0.0003,1.78E+15,888.48
1377,0.0001,8.48E+14,888.48
1378,0.0011,7.67E+15,888.48
1379,0.0001,3.61E+14,888.48
1380,0.0001,5.65E+14,888.48
1381,0,1.64E+13,888.48
1382,0,1.78E+13,888.48
1383,0,3.06E+11,888.48
1384,0,4.29E+12,888.48
1385,0,1.45E+13,888.48
1386,0,1.75E+13,888.48
1387,0.0002,1.39E+15,888.48
1388,0,2.81E+13,888.48
1389,0.0006,4.05E+15,888.48
1390,0.0005,3.44E+15,888.49
1391,0.0003,2.40E+15,888.49
1392,0,1.66E+14,888.49
1393,0.0001,8.10E+14,888.49
1394,0.0001,5.29E+14,888.49
1395,0,4.70E+12,888.49
1396,0,4.43E+10,888.49
1397,0,3.44E+14,888.49
1398,0.0013,8.92E+15,888.49
1399,0.0008,5.70E+15,888.49
1400,0,2.28E+10,888.49
1401,0,7.40E+10,888.49
1402,0.0018,1.29E+16,888.49
1403,0.0024,1.68E+16,888.49
1404,0.0007,5.21E+15,888.49
1405,0,2.57E+12,888.49
1406,0.002,1.44E+16,888.49
1407,0.0002,1.23E+15,888.5
1408,0.0016,1.17E+16,888.5
1409,0.0006,4.38E+15,888.5
1410,0.0005,3.30E+15,888.5
1411,0.0021,1.50E+16,888.5
1412,0.0026,1.87E+16,888.5
1413,0.0233,1.66E+17,888.51
1414,0.0004,2.58E+15,888.53
1415,0.0002,1.30E+15,888.53
1416,0.0355,2.53E+17,888.54
1417,0.0117,8.36E+16,888.57
1418,0.0135,9.65E+16,888.58
1419,0.0021,1.53E+16,888.59
1420,0.0082,5.90E+16,888.59
1421,0.0091,6.54E+16,888.6
1422,0.0462,3.31E+17,888.63
1423,0.0092,6.59E+16,888.66
1424,0.0169,1.21E+17,888.67
1425,0.0258,1.85E+17,888.69
1426,0.0277,1.99E+17,888.72
1427,0.0494,3.55E+17,888.76
1428,0.0045,3.27E+16,888.78
1429,0.0379,2.73E+17,888.81
1430,0.0614,4.42E+17,888.86
1431,0.05,3.60E+17,888.91
1432,0.0025,1.81E+16,888.94
1433,0.0357,2.58E+17,888.96
1434,0.0209,1.51E+17,888.98
1435,0.0214,1.54E+17,889.01
1436,0.0382,2.76E+17,889.04
1437,0.0298,2.16E+17,889.07
1438,0.0132,9.57E+16,889.09
1439,0.0509,3.69E+17,889.12
1440,0.0395,2.86E+17,889.17
1441,0.0317,2.30E+17,889.2
1442,0.0362,2.63E+17,889.24
1443,0.0449,3.26E+17,889.28
1444,0.0616,4.48E+17,889.33
1445,0.0496,3.61E+17,889.39
1446,0.023,1.68E+17,889.42
1447,0.0361,2.63E+17,889.45
1448,0.1154,8.41E+17,889.53
1449,0.1018,7.43E+17,889.64
1450,0.0273,2.00E+17,889.7
1451,0.0112,8.21E+16,889.72
1452,0.0622,4.55E+17,889.76
1453,0.0817,5.98E+17,889.83
1454,0.1372,1.00E+18,889.94
1455,0.066,4.83E+17,890.04
1456,0.0883,6.47E+17,890.12
1457,0.1167,8.56E+17,890.22
1458,0.136,9.98E+17,890.35
1459,0.1626,1.19E+18,890.5
1460,0.0852,6.26E+17,890.62
1461,0.09,6.62E+17,890.71
1462,0.1302,9.58E+17,890.82
1463,0.0431,3.17E+17,890.9
1464,0.1514,1.12E+18,891
1465,0.0931,6.87E+17,891.12
1466,0.065,4.80E+17,891.2
1467,0.0359,2.66E+17,891.25
1468,0.0767,5.67E+17,891.31
1469,0.0946,6.99E+17,891.4
1470,0.0495,3.67E+17,891.47
1471,0.0178,1.32E+17,891.5
1472,0.0466,3.46E+17,891.53
1473,0.07,5.19E+17,891.59
1474,0.0971,7.20E+17,891.68
1475,0.1841,1.37E+18,891.82
1476,0.0686,5.10E+17,891.94
1477,0.0695,5.17E+17,892.01
1478,0.0633,4.71E+17,892.08
1479,0.1197,8.91E+17,892.17
1480,0.0605,4.51E+17,892.26
1481,0.115,8.57E+17,892.35
1482,0.0583,4.35E+17,892.43
1483,0.1482,1.11E+18,892.54
1484,0.1371,1.02E+18,892.68
1485,0.1247,9.32E+17,892.81
1486,0.123,9.20E+17,892.93
1487,0.0605,4.53E+17,893.03
1488,0.0939,7.03E+17,893.1
1489,0.1892,1.42E+18,893.24
1490,0.1743,1.31E+18,893.43
1491,0.1972,1.48E+18,893.61
1492,0.1639,1.23E+18,893.79
1493,0.181,1.36E+18,893.97
1494,0.2031,1.53E+18,894.16
1495,0.182,1.37E+18,894.35
1496,0.168,1.27E+18,894.53
1497,0.2278,1.72E+18,894.72
1498,0.1891,1.43E+18,894.93
1499,0.217,1.64E+18,895.13
1500,0.2499,1.89E+18,895.37
1501,0.2647,2.00E+18,895.63
1502,0.2329,1.76E+18,895.87
1503,0.1844,1.40E+18,896.08
1504,0.1598,1.21E+18,896.25
1505,0.1835,1.39E+18,896.43
1506,0.257,1.95E+18,896.65
1507,0.2544,1.93E+18,896.9
1508,0.2423,1.84E+18,897.15
1509,0.1864,1.42E+18,897.37
1510,0.2697,2.05E+18,897.59
1511,0.264,2.01E+18,897.86
1512,0.2599,1.98E+18,898.12
1513,0.2417,1.84E+18,898.37
1514,0.2251,1.72E+18,898.61
1515,0.265,2.02E+18,898.85
1516,0.2561,1.95E+18,899.11
1517,0.2486,1.90E+18,899.36
1518,0.2514,1.92E+18,899.61
1519,0.2437,1.86E+18,899.86
1520,0.2637,2.02E+18,900.12
1521,0.2743,2.10E+18,900.38
1522,0.263,2.02E+18,900.65
1523,0.2792,2.14E+18,900.92
1524,0.2746,2.11E+18,901.2
1525,0.2581,1.98E+18,901.47
1526,0.2667,2.05E+18,901.73
1527,0.2614,2.01E+18,901.99
1528,0.2785,2.14E+18,902.26
1529,0.2716,2.09E+18,902.54
1530,0.2545,1.96E+18,902.8
1531,0.2689,2.07E+18,903.06
1532,0.2776,2.14E+18,903.34
1533,0.2763,2.13E+18,903.61
1534,0.2681,2.07E+18,903.89
1535,0.2661,2.06E+18,904.15
1536,0.2738,2.12E+18,904.42
1537,0.2726,2.11E+18,904.7
1538,0.2712,2.10E+18,904.97
1539,0.2722,2.11E+18,905.24
1540,0.2641,2.05E+18,905.51
1541,0.2683,2.08E+18,905.77
1542,0.2685,2.08E+18,906.04
1543,0.2713,2.11E+18,906.31
1544,0.2713,2.11E+18,906.58
1545,0.2762,2.15E+18,906.86
1546,0.274,2.13E+18,907.13
1547,0.2723,2.12E+18,907.41
1548,0.266,2.07E+18,907.67
1549,0.2726,2.13E+18,907.94
1550,0.2691,2.10E+18,908.22
1551,0.2698,2.11E+18,908.48
1552,0.271,2.12E+18,908.75
1553,0.2705,2.12E+18,909.03
1554,0.264,2.07E+18,909.29
1555,0.2668,2.09E+18,909.56
1556,0.2623,2.06E+18,909.82
1557,0.2698,2.12E+18,910.09
1558,0.2677,2.10E+18,910.36
1559,0.2673,2.10E+18,910.63
1560,0.2649,2.08E+18,910.89
1561,0.2692,2.12E+18,911.16
1562,0.2668,2.10E+18,911.43
1563,0.2659,2.09E+18,911.69
1564,0.2619,2.06E+18,911.96
1565,0.2665,2.10E+18,912.22
1566,0.2617,2.06E+18,912.49
1567,0.2623,2.07E+18,912.75
1568,0.2565,2.02E+18,913.01
1569,0.2538,2.00E+18,913.26
1570,0.241,1.91E+18,913.51
1571,0.2344,1.85E+18,913.75
1572,0.2371,1.88E+18,913.98
1573,0.2334,1.85E+18,914.22
1574,0.2407,1.91E+18,914.45
1575,0.239,1.90E+18,914.69
1576,0.2461,1.95E+18,914.94
1577,0.2154,1.71E+18,915.17
1578,0.2345,1.86E+18,915.39
1579,0.236,1.88E+18,915.63
1580,0.2439,1.94E+18,915.87
1581,0.248,1.97E+18,916.11
1582,0.2412,1.92E+18,916.36
1583,0.2468,1.97E+18,916.6
1584,0.2483,1.98E+18,916.85
1585,0.258,2.06E+18,917.1
1586,0.2549,2.04E+18,917.36
1587,0.2523,2.02E+18,917.61
1588,0.2503,2.00E+18,917.86
1589,0.2317,1.85E+18,918.11
1590,0.2411,1.93E+18,918.34
1591,0.2413,1.93E+18,918.58
1592,0.2515,2.02E+18,918.83
1593,0.2576,2.07E+18,919.08
1594,0.2555,2.05E+18,919.34
1595,0.2575,2.07E+18,919.6
1596,0.2438,1.96E+18,919.85
1597,0.2462,1.98E+18,920.09
1598,0.2535,2.04E+18,920.34
1599,0.2413,1.94E+18,920.59
1600,0.2374,1.91E+18,920.83
1601,0.2226,1.79E+18,921.06
1602,0.2235,1.80E+18,921.28
1603,0.2233,1.80E+18,921.51
1604,0.2278,1.84E+18,921.73
1605,0.2361,1.91E+18,921.96
1606,0.2407,1.95E+18,922.2
1607,0.2323,1.88E+18,922.44
1608,0.2292,1.86E+18,922.67
1609,0.2266,1.84E+18,922.9
1610,0.217,1.76E+18,923.12
1611,0.2261,1.83E+18,923.34
1612,0.2301,1.87E+18,923.57
1613,0.2365,1.92E+18,923.8
1614,0.2377,1.93E+18,924.04
1615,0.2403,1.95E+18,924.28
1616,0.2298,1.87E+18,924.51
1617,0.234,1.91E+18,924.74
1618,0.2428,1.98E+18,924.98
1619,0.2403,1.96E+18,925.22
1620,0.2338,1.91E+18,925.46
1621,0.2336,1.91E+18,925.7
1622,0.2369,1.93E+18,925.93
1623,0.2418,1.98E+18,926.17
1624,0.242,1.98E+18,926.41
1625,0.2371,1.94E+18,926.65
1626,0.239,1.96E+18,926.89
1627,0.2401,1.97E+18,927.13
1628,0.2406,1.97E+18,927.37
1629,0.2407,1.97E+18,927.61
1630,0.2358,1.94E+18,927.85
1631,0.2374,1.95E+18,928.09
1632,0.2375,1.95E+18,928.32
1633,0.232,1.91E+18,928.56
1634,0.2321,1.91E+18,928.79
1635,0.233,1.92E+18,929.02
1636,0.2347,1.93E+18,929.26
1637,0.2263,1.87E+18,929.49
1638,0.2194,1.81E+18,929.71
1639,0.2196,1.81E+18,929.93
1640,0.2145,1.77E+18,930.15
1641,0.219,1.81E+18,930.36
1642,0.2202,1.82E+18,930.58
1643,0.2147,1.78E+18,930.8
1644,0.2229,1.85E+18,931.02
1645,0.2176,1.80E+18,931.24
1646,0.2169,1.80E+18,931.46
1647,0.227,1.88E+18,931.68
1648,0.2159,1.79E+18,931.9
1649,0.218,1.81E+18,932.12
1650,0.2246,1.87E+18,932.34
1651,0.2079,1.73E+18,932.55
1652,0.2231,1.86E+18,932.77
1653,0.2221,1.85E+18,932.99
1654,0.2152,1.79E+18,933.21
1655,0.2217,1.85E+18,933.43
1656,0.2204,1.84E+18,933.65
1657,0.2216,1.85E+18,933.87
1658,0.2242,1.87E+18,934.09
1659,0.2206,1.84E+18,934.32
1660,0.2227,1.86E+18,934.54
1661,0.2232,1.87E+18,934.76
1662,0.2184,1.83E+18,934.98
1663,0.2217,1.86E+18,935.2
1664,0.2203,1.85E+18,935.42
1665,0.2112,1.77E+18,935.64
1666,0.1783,1.50E+18,935.83
1667,0.2101,1.76E+18,936.03
1668,0.214,1.80E+18,936.24
